خوش زبان باشدر امانباش,,,,
,,,,
خوش نشینه,,,,
,,,,
خوشا به حالکسانی کهمردندو آوازترانشنیدند,,,,
,,,,
خوشا چاهی کهآب ازخود بر آرد,,,,
,,,,
خوشبخت آنکهخورد وک شت,,,,
,,,,
خولی بکفم بهکه کلنگیبهوا,,,,
,,,,
خونسار است ویکخرس,,,,
,,,,
خونه خالی,,,,
,,,,
خونه یکی,,,,
,,,,
خویشی بخوشی,,,,
,,,,
خویشیبخوشی,,,,
,,,,
خیارشور,به کسي کهفکر مي کندخيلي بامزهاست ولي دراصل فردي بيمزه است.,,,
خیار شور,,,,
,,,,
,,,,
,,,,
خیالی نیست,,,,
,,,,
خیر در خانهصاحبش رامی,,,,
,,,,
خیر در خانهصاحبشرامی,,,,
,,,,
خیک بزرگ روغنشخوبنمیشه,,,,
,,,,
خیلی حال کردیم.,,,,
,,,,
خیلی مخلص هستم. خیلیارادت دارم. مخلصاتیم,,,,
,,,,
خیلیچیزا!,,,,
,,,,
دادن بهدیوانگی گرفتنبهعاقلی,,,,
,,,,
دارم حرف میزنم،کاهگل که لقد نمیکنم,,,,
,,,,
دارندگی,,,,
,,,,
دارندگیو برازندگی,,,,
,,,,
داره سرمون روکلاهمیگذاره.,,,,
,,,,
داری طرب کن نداریطلب کن,,,,
,,,,
داشتم داشتمحسابنیست دارم دارمحسابه,,,,
,,,,
داف,,,,
,,,,
داف بازی,,,,
,,,,
دافی,,,,
,,,,
دامبول و دیمبول,,,,
,,,,
دامبولی دیشو,,,,
,,,,
دامبولی کسک,,,,
,,,,
,,,,
,,,,
دان,,,,
,,,,
دانا داند وپرسد ناداننداندو نپرسد,,,,
,,,,
دانا گوشتمی,,,,
,,,,
دانشجوی سال اول,,,,
,,,,
دانه فلفل سیاهو خالمهرویانسیاه// هردوجانسوز است امااینکجا و آنکجا,,,,
,,,,
دانی که چهگفت زال بارستمگرد,,,,
,,,,
دایرکت,,,,
,,,,
دایه را دامن,,,,
,,,,
دایورت,,,,
,,,,
دختر تخمترتیزک است,,,,
,,,,
دختر تنبل مادرکدبانورا دوستداره,,,,
,,,,
دختر همسایههر چه چل,,,,
,,,,
دخترمی,,,,
,,,,
دختری کهمادرشتعریفبکنهبرایآقادائیشخوبه,,,,
,,,,
دخی,,,,
,,,,
در بیابان لنگه کفشغنیمت,,,,
,,,,
در بیابان لنگهکفش,,,,
,,,,
در بیابانگرسنه راشلغمپخته به زنقرهخام,,,,
,,,,
در پای کسیرود کهدرویش,,,,
,,,,
در پس هر گریهآخرخنده,,,,
,,,,
در جنگ حلواتقسیمنمی,,,,
,,,,
در جنگ حلواتقسیمنمیشه,,,,
,,,,
در جهان پیلمست بسیاراست,,,,
,,,,
در جهان هر کس کهدارد نان مفت،میتواند حرف های خوبگفت,,,,
,,,,
در جهان هرکسکه داردنان مفت,,,,
,,,,
در جهنم عقربیهست کهازدستش بهمارغاشیهپناهمی,,,,
,,,,
در جوانیمستی درپیریسستی پسکیخداپرستی,,,,
,,,,
در جیبش راتارعنکبوتگرفته,,,,
,,,,
در چهل سالگی طنبورمی آموزد درگوراستاد خواهد شد»,,,,
,,,,
در چهل سالگیطنبورمی,,,,
,,,,
در حوضیکهماهینیستقورباغهسپهسالاره,,,,
,,,,
در خانه,,,,
,,,,
در خانه اگر کس است،یک حرف بساست,,,,
,,,,
در خانه اگرکس استیک,,,,
,,,,
در خانه مور شبنمیطوفانست,,,,
,,,,
در خانه هرچه مهمانهرکه,,,,
,,,,
در خانهبیعاره,,,,
,,,,
در دروازه رامیشهبست امادردهنمردمونمیشه بست,,,,
,,,,
در دنیا همیشهبه یکپاشنهنمی,,,,
,,,,
در دنیا همیشهبه یکپاشنهنمیشه,,,,
,,,,
در دیزی باز بودن,,,,
,,,,
در دیزی بازه حیایگربه کجارفته,,,,
,,,,
در زمان شهرداریکرباسچیگاریهایکثیف حمل زبالهتبدیلبه ماشینهای مدرنحملزباله شد که همچراغگردان داشتند وهمموسیقی مینواختند. بهدلیل شباهت اینماشینها بهآمبولانس بهآنها آشغالانسمیگفتند.,,,,
,,,,
در زمستان الو به ازپلو,,,,
,,,,
در زمستان الو به ازپلو » «درزمستانیهجل بهتر از یهدستهگل,,,,
,,,,
در زمستان یهجل بهتراز یهدسته گل,,,,
,,,,
در زیر اینگنبدآبنوسی یک,,,,
,,,,
در شهر کورهایهچشمیپادشاست,,,,
,,,,
در شهر هر آنچههستگیرن,,,,
,,,,
در شهرنی,,,,
,,,,
در عفو لذتیستکه درانتقامنیست,,,,
,,,,
در کار خیرحاجتهیچاستخاره نیست,,,,
,,,,
در کف شیرنرخونخواره,,,,
,,,,
در کف هر کس اگرشمعی بدی اختلافازگفتشان بیرون شدی,,,,
,,,,
در کف هریکاگر شمعیبدی,,,,
,,,,
در مجلس خود راه مدههمچو منی را,,,,
,,,,
در مجلس خودراه مدههمچومنی را,,,,
,,,,
در نمک ریختنتوی دیگباید بهمرد پشتکرد,,,,
,,,,
در هفت آسمانیکستاره نداره,,,,
,,,,
در همیشه بهیکپاشنهنمی,,,,
,,,,
در همیشه بهیکپاشنهنمیشه,,,,
,,,,
درازی شاه,,,,
,,,,
درازی شاه خانم بهپهنای ماهخانم در,,,,
,,,,
درایوری رانندگی کردن,,,,
,,,,
درایوری رانندگیکردن,,,,
,,,,
درخت,,,,
,,,,
درخت اگرمتحرک شدیزجای بجای,,,,
,,,,
درخت پربار سنگ می,,,,
,,,,
درخت تو گر باردانشبگیر,,,,
,,,,
درخت کاهلیبارشگرسنگیاست,,,,
,,,,
درخت کج جز بهآتشراستنمی,,,,
,,,,
درخت گردکان با اینبزرگی، درختخربزهالله,,,,
,,,,
درخت گردکانبه,,,,
,,,,
درخت هر چه پر بارتراست افتاده تراست,,,,
,,,,
درخت هر چهبارشبیش,,,,
,,,,
درخت هر چهبارشبیشسر به زیر تر,,,,
,,,,
درد دل خودم کم بود این درد کوهکوهمیاد مومو میره,,,,
,,,,
درد دل خودمکم بود این,,,,
,,,,
درد کوه کوهمیاد مومو میره,,,,
,,,,
درزی در کوزه افتاد,,,,
,,,,
درزی در کوزهافتاد,,,,
,,,,
درس ادیب اگربودزمزمه محبتی,,,,
,,,,
درس خوان.,,,,
,,,,
درم,,,,
,,,,
درم داران عالمرا کرمنیست,,,,
,,,,
درویش از دهرانده ادعایکدخدایی کند,,,,
,,,,
درویش راگفتند: دردکانتوببنددهنشوهمگذاشت,,,,
,,,,
درویشمومیایی هیمیگی و نمیایی,,,,
,,,,
دریاب کنیزمطبخی را,,,,
,,,,
دریغ سود نداردچو رفتکار ازدست,,,,
,,,,
دزد آب گرونمی,,,,
,,,,
دزد بازار آشفتهمی,,,,
,,,,
دزد باش و مردباش,,,,
,,,,
دزد به یک راهمی,,,,
,,,,
دزد حاضر و بزحاضر» «دزدنگرفتهپادشاهه,,,,
,,,,
دزد حاضر و بزحاضردزدنگرفتهپادشاهه,,,,
,,,,
دزد ناشی بهکاهدونمیزنه,,,,
,,,,
دزدی آنهم شلغم,,,,
,,,,
دزدی آنهمشلغم,,,,
,,,,
دزدی که نسیمرا بدزدددزداست,,,,
,,,,
دست,,,,
,,,,
دست از سرکچل مابردار,,,,
,,,,
دست بالایدستبسیاراست,,,,
,,,,
دست بریده قدردستبریده رامیدونه,,,,
,,,,
دست بشکند درآستین سربشکنددرکلاه,,,,
,,,,
دست بشکنه درآستین,,,,
,,,,
دست به دنبکهر کیبزنیصدا میده,,,,
,,,,
دست بی,,,,
,,,,
دست بیچارهچون بجاننرسد,,,,
,,,,
دست پشت سرنداره,,,,
,,,,
دست پیش راگرفته کهپسنیفته,,,,
,,,,
دست خالیبرای تو سرزدن خوبه,,,,
,,,,
دست خالیبرای تو سرزدنخوبه,,,,
,,,,
دست در کاسهو مشتدرپیشانی,,,,
,,,,
دست دسترامیشناسه,,,,
,,,,
دست دکاندارتلخ است,,,,
,,,,
دست راست رااز چپنمیشناسه,,,,
,,,,
دست شکسته بهکارمیرهدلشکستهبکارنمیره,,,,
,,,,
دست شکسته وبالگردنه,,,,
,,,,
دست شکستهوبالگردنه,,,,
,,,,
دست کار دلونمیکنه ودل کاردستونمیکنه,,,,
,,,,
دست که بسیارشدبرکت کم میشه,,,,
,,,,
دست که بسیارشدبرکت کممی,,,,
,,,,
دست که بهچوب بردیگربهدزدهحسابکارخودشو میکنه,,,,
,,,,
دست ما کوتاه وخرمابر نخیل,,,,
,,,,
دست ننت دردنکنه,,,,
,,,,
دست و روت رابشورمنم بخور,,,,
,,,,
دست و رویشرا باآبمرده,,,,
,,,,
دستت چربه بمال سرت,,,,
,,,,
دستت چو نمیرسدبه خانم دریابکنیزمطبخی را!,,,,
,,,,
دستت چونمی,,,,
,,,,
دستش به خرنمیرسهپالانش رامی,,,,
,,,,
دستش به دمگاو بندشده,,,,
,,,,
دستش به عربو عجمبندشده,,,,
,,,,
دستش بهخرنمیرسه پالانشرامیگرفت,,,,
,,,,
دستش بهدهنش میرسه,,,,
,,,,
دستش بهگوشتنمیرسهمیگه پیفپیفبومیده,,,,
,,,,
دستش در کیسهخلیفه,,,,
,,,,
دستش را بهکمرشگرفته کهاز بیگینیفته,,,,
,,,,
دستش را توی حناگذاشت,,,,
,,,,
دستش را تویپوستگردوگذاشت,,,,
,,,,
دستش را تویحناگذاشت,,,,
,,,,
دستش شیره ای,,,,
,,,,
دستش کجه,,,,
,,,,
دستش نمکنداره,,,,
,,,,
دستششیره,,,,
,,,,
دستشو گذاشت دردهنش,,,,
,,,,
دستگیره,,,,
,,,,
دستمال,,,,
,,,,
,چابلوس,,,
,,,,
,,,,
دسته گل به آبداده,,,,
,,,,
دستی را که ازمن برید خواه سگبخورد خواهگربه,,,,
,,,,
دستی را که ازمن برید خواهسگبخوردخواهگربه,,,,
,,,,
دستی را کهحاکم ببرهخوننداره یا دیهنداره,,,,
,,,,
دستی را کهنمی,,,,
,,,,
دستی که آتش جهنم بهآن نمی رسد,,,,
,,,,
دشمن دانا بلندتمیکند برزمینتمیزند نادان دوست,,,,
,,,,
دشمن دانا که غم جانبود,,,,
,,,,
دشمن دانا کهغم جانبود,,,,
,,,,
دشمن دانابلندت می,,,,
,,,,
دشمن نتوانحقیر وبیچارهشمرد,,,,
,,,,
دشمنان درزندان باهمدوست شوند,,,,
,,,,
دعا خانهصاحبش رامی,,,,
,,,,
دعا کن الفبابمیره یادعا کنبابات بمیره,,,,
,,,,
دعا، خانه ی صاحبشرا می شناسد,,,,
,,,,
دعای بی,,,,
,,,,
دعوا سر لحافملانصرالدین بود,,,,
,,,,
دعوا سرلحافملانصرالدین بود,,,,
,,,,
دل بی,,,,
,,,,
دل سفره نیستکه آدمپیشهرکس باز کنه,,,,
,,,,
دل ما هم برا شما ست,,,,
,,,,
,ابراز علاقه بهکسي کردن.,,,
دل میخواد,,,,
,,,,
دلاک,,,,
,,,,
دلش درو طاقچهنداره,,,,
,,,,
دلم خوشه زنبگم اگر چهکمتراز سگم,,,,
,,,,
دلو همیشه ازچاهدرست درنمیاد,,,,
,,,,
دلی که عاشق وصابربود مگرسنگاست,,,,
,,,,
دم خروس ازجیبشپیداست,,,,
,,,,
دماغش رابگیری جانشدرمیاد,,,,
,,,,
دمبه,,,,
,,,,
دمت گرم,,,,
,,,,
دمش را تویخمره زده,,,,
,,,,
دمش رامی,,,,
,,,,
دندان اسب پیشکشیرا نمی شمارند,,,,
,,,,
دنده را شترشکست تاوانشرا خر داد,,,,
,,,,
دندون اسبپیشکشیرانمی,,,,
,,,,
دندون اسبپیشکشیرانمیشمرن,,,,
,,,,
دنیا پس ازمرگ ما,,,,
,,,,
دنیا جایآزمایش است,,,,
,,,,
دنیا دار مکافاته,,,,
,,,,
دنیا دمش درازه,,,,
,,,,
دنیا را آب ببرهاو راخواب میبره,,,,
,,,,
دنیا را هر طوربگیریمیگذره,,,,
,,,,
دنیا محل گذره,,,,
,,,,
دنیایش مثلآخرت یزیده,,,,
,,,,
ده انگشت راخدابرابرنیافریده,,,,
,,,,
ده برای کدخداخوبه وبرادرش,,,,
,,,,
ده درویش درگلیمیبخسبند,,,,
,,,,
ده را بچاپ,,,,
,,,,
دهان کسی از شدتتعجب بازماندن، رویکسی کم شدن,,,,
دهانت را ببند. ساکتباش. برای تحقیر ازنوک به جایدهاناستفاده میشود.,,,,
,,,,
دهن کسی کف کردن,,,,
,,,,
دهن مردم رانمی,,,,
,,,,
دهن مردم رانمیشهبست,,,,
,,,,
دهنش آسترداره,,,,
,,,,
دهنش چاک وبستنداره,,,,
,,,,
دهنش لقّه,,,,
,,,,
دهنه جیبش راتارعنکبوت گرفته,,,,
,,,,
دو پادشاه دراقلیمینگنجند,,,,
,,,,
دو تا در را پهلوی هممی گذارند,,,,
,,,,
دو تا در راپهلوی هممی,,,,
,,,,
دو چشم بینا,,,,
,,,,
دو خروس,,,,
,,,,
دو در دو دره,,,,
,,,,
دو دستماله میرقصه,,,,
,,,,
دو دستمالهمیرقصه,,,,
,,,,
دو صد مناستخوان بایدکهصدمن باربردارد,,,,
,,,,
دو قرت و نیمشباقیه,,,,
,,,,
دو قرص ناناگر از گندماستو گر از جو,,,,
,,,,
دوتا گاو روکنار همببندی,,,,
,,,,
دوتای جامهاگر کهنه,,,,
,,,,
دود از کنده بلندمیشه,,,,
,,,,
دود روزنهخودشوپیدامیکنه,,,,
,,,,
دور اول وبدمستی,,,,
,,,,
دور سه فرمان,,,,
,,,,
دور مجنون گذشت ونوبت ماست,,,,
,,,,
دور مجنونگذشت ونوبتماست,,,,
,,,,
دورهمی,,,,
,,,,
دوری و دوستی,,,,
,,,,
دوست آنستکهبگریاند؛ دشمنآنستکهبخنداند,,,,
,,,,
دوست صمیمی,یارغار,,,
دوست صمیمی. یارغار. دودوست کهآنقدر صمیمیاندکهانگار همخانهاند.,,,,
دوست همه,,,,
,,,,
دوستی بهدوستی در جوبیار زردآلو ببر,,,,
,,,,
دوستی دوستی ازسرت می,,,,
,,,,
دوستی دوستیاز سرتمی,,,,
,,,,
دوصد گفته چونیمکردار نیست,,,,
,,,,
دوغ در خانهترش است,,,,
,,,,
دوغ و دوشاب یکیاست,,,,
,,,,
دوغ و دوشابدر نظرشیکیست,,,,
,,,,
دومادمون شد,,,,
,,,,
دوومنگل,,,,
,,,,
دی,,,,
,,,,
دی دو نقطه دی,,,,
,,,,
دیدم همه کور,,,,
,,,,
دیده می,,,,
,,,,
دیر آمده زودمیخواد بره,,,,
,,,,
دیر زائیده زودمیخوادبزرگ کنه,,,,
,,,,
دیشب همه شبکمچهزدی کوحلوا,,,,
,,,,
دیگ به دیگمیگه روتسیاه,,,,
,,,,
دیگ ملانصرالدین است,,,,
,,,,
دیگران کاشتندماخوردیم,,,,
,,,,
دیگی که واسه مننجوشه،سر سگتوشبجوشه,,,,
,,,,
دیگی که واسهما نمی,,,,
,,,,
دیوار حاشابلنده,,,,
,,,,
دیوار موشداره موشهمگوش داره,,,,
,,,,
دیواری از دیوارماکوتاهتر ندیده,,,,
,,,,
دیوانه پا برهنهاز آبگذشت,,,,
,,,,
دیوانه چودیوانهببیندخوشش آید,,,,
,,,,
ذات نایافته ازهستیبخش,,,,
,,,,
ذره ذره جمعگرددوانگهیدریا شود,,,,
,,,,
ذره ذرهکاندرین ارضوسماست,,,,
,,,,
رَ دَ دَ,,,,
,,,,
ر زیر این گنبدآبنوسی، یک,,,,
,,,,
ر.ک. دامبولی دیشو.,,,,
,,,,
ر.ک. شاخ شد واسهما.,,,,
,,,,
رادار,,,,
,,,,
رادیوچهرازی,,,,
,,,,
رادیودَرون,,,,
,,,,
راستی هیبت اللهییا میخواهیمنوبترسونی,,,,
,,,,
راستیهیبت,,,,
,,,,
راگوز,,,,
,,,,
راه دادن,,,,
,,,,
راه دزد زده تاچهل روزامنه,,,,
,,,,
راه دویده,,,,
,,,,
راه دویده، کفشدریده,,,,
,,,,
رتب,,,,
,,,,
رتق,,,,
,,,,
رحمت به کفن دزد اولی,,,,
